GENE PRODUCT DB	Protein.Group	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	GO ASPECT
UniProtKB	P28288	ABCD3	is_active_in	GO:0005778	peroxisomal membrane	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:1349215|MGI:MGI:1349216|PANTHER:PTN004256010|RGD:1562128|RGD:2007|RGD:69244|SGD:S000001671|SGD:S000006068|UniProtKB:P28288|UniProtKB:P33897|UniProtKB:Q57Y09|UniProtKB:Q94FB9	9606	GO_Central		C
UniProtKB	P28288	ABCD3	located_in	GO:0005777	peroxisome	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR005283	9606	InterPro		C
UniProtKB	P28288	ABCD3	located_in	GO:0005777	peroxisome	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0576	9606	UniProt		C
UniProtKB	P28288	ABCD3	located_in	GO:0005777	peroxisome	ECO:0000314	IDA	GO_REF:0000052		9606	HPA		C
UniProtKB	P28288	ABCD3	located_in	GO:0005777	peroxisome	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P16970|ensembl:ENSRNOP00000016739	9606	Ensembl		C
UniProtKB	P28288	ABCD3	located_in	GO:0005777	peroxisome	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P55096|ensembl:ENSMUSP00000029770	9606	Ensembl		C
UniProtKB	P28288	ABCD3	located_in	GO:0005777	peroxisome	ECO:0000256	IEA	GO_REF:0000117	ARBA:ARBA00028589	9606	UniProt		C
UniProtKB	P28288	ABCD3	located_in	GO:0005777	peroxisome	ECO:0000314	IDA	PMID:10704444		9606	UniProt		C
UniProtKB	P28288	ABCD3	located_in	GO:0005777	peroxisome	ECO:0000314	IDA	PMID:11453642		9606	UniProt		C
UniProtKB	P28288	ABCD3	located_in	GO:0005777	peroxisome	ECO:0000314	IDA	PMID:16344115		9606	UniProt		C
UniProtKB	P28288	ABCD3	located_in	GO:0005777	peroxisome	ECO:0000314	IDA	PMID:17542813		9606	UniProt		C
UniProtKB	P28288	ABCD3	located_in	GO:0005777	peroxisome	ECO:0000314	IDA	PMID:19479899		9606	UniProt	part_of(CL:0002620)	C
UniProtKB	P28288	ABCD3	located_in	GO:0005777	peroxisome	ECO:0000314	IDA	PMID:20007743		9606	UniProt		C
UniProtKB	P28288	ABCD3	located_in	GO:0005777	peroxisome	ECO:0000314	IDA	PMID:24333844		9606	UniProt		C
UniProtKB	P28288	ABCD3	located_in	GO:0005777	peroxisome	ECO:0000314	IDA	PMID:9425230		9606	UniProt	part_of(CL:0002620)	C
UniProtKB	P28288	ABCD3	located_in	GO:0005777	peroxisome	ECO:0000314	IDA	PMID:9922452		9606	MGI		C
UniProtKB	P28288	ABCD3	located_in	GO:0005778	peroxisomal membrane	ECO:0007322	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0203	9606	UniProt		C
UniProtKB	P28288	ABCD3	located_in	GO:0005778	peroxisomal membrane	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P16970|ensembl:ENSRNOP00000016739	9606	Ensembl		C
UniProtKB	P28288	ABCD3	located_in	GO:0005778	peroxisomal membrane	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P55096|ensembl:ENSMUSP00000029770	9606	Ensembl		C
UniProtKB	P28288	ABCD3	located_in	GO:0005778	peroxisomal membrane	ECO:0000314	IDA	PMID:17609205		9606	UniProt		C
UniProtKB	P28288	ABCD3	located_in	GO:0005778	peroxisomal membrane	ECO:0000304	TAS	Reactome:R-HSA-382575		9606	Reactome		C
UniProtKB	P28288	ABCD3	located_in	GO:0005778	peroxisomal membrane	ECO:0000304	TAS	Reactome:R-HSA-382613		9606	Reactome		C
UniProtKB	P28288	ABCD3	located_in	GO:0005778	peroxisomal membrane	ECO:0000304	TAS	Reactome:R-HSA-9603775		9606	Reactome		C
UniProtKB	P28288	ABCD3	located_in	GO:0005782	peroxisomal matrix	ECO:0000314	IDA	PMID:9765053		9606	UniProt		C
UniProtKB	P28328	PEX2	is_active_in	GO:0005778	peroxisomal membrane	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN008299004|RGD:61814|UniProtKB:P28328	9606	GO_Central		C
UniProtKB	P28328	PEX2	is_active_in	GO:0005778	peroxisomal membrane	ECO:0000314	IDA	PMID:12751901		9606	UniProt		C
UniProtKB	P28328	PEX2	located_in	GO:0005777	peroxisome	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0576	9606	UniProt		C
UniProtKB	P28328	PEX2	located_in	GO:0005778	peroxisomal membrane	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR025654	9606	InterPro		C
UniProtKB	P28328	PEX2	located_in	GO:0005778	peroxisomal membrane	ECO:0007322	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0203	9606	UniProt		C
UniProtKB	P28328	PEX2	located_in	GO:0005778	peroxisomal membrane	ECO:0000315	IMP	PMID:12751901		9606	UniProt		C
UniProtKB	P28328	PEX2	located_in	GO:0005778	peroxisomal membrane	ECO:0007005	HDA	PMID:21525035		9606	UniProt		C
UniProtKB	P28328	PEX2	located_in	GO:0005778	peroxisomal membrane	ECO:0000304	TAS	Reactome:R-HSA-8953917		9606	Reactome		C
UniProtKB	P28328	PEX2	located_in	GO:0005778	peroxisomal membrane	ECO:0000304	TAS	Reactome:R-HSA-8953946		9606	Reactome		C
UniProtKB	P28328	PEX2	located_in	GO:0005778	peroxisomal membrane	ECO:0000304	TAS	Reactome:R-HSA-9033235		9606	Reactome		C
UniProtKB	P28328	PEX2	located_in	GO:0005778	peroxisomal membrane	ECO:0000304	TAS	Reactome:R-HSA-9033236		9606	Reactome		C
UniProtKB	P28328	PEX2	located_in	GO:0005778	peroxisomal membrane	ECO:0000304	TAS	Reactome:R-HSA-9033485		9606	Reactome		C
UniProtKB	P28328	PEX2	located_in	GO:0005778	peroxisomal membrane	ECO:0000304	TAS	Reactome:R-HSA-9033499		9606	Reactome		C
UniProtKB	P28328	PEX2	located_in	GO:0005778	peroxisomal membrane	ECO:0000304	TAS	Reactome:R-HSA-9033514		9606	Reactome		C
UniProtKB	P28328	PEX2	located_in	GO:0005778	peroxisomal membrane	ECO:0000304	TAS	Reactome:R-HSA-9033516		9606	Reactome		C
UniProtKB	P28328	PEX2	located_in	GO:0005778	peroxisomal membrane	ECO:0000304	TAS	Reactome:R-HSA-9033527		9606	Reactome		C
UniProtKB	P28328	PEX2	located_in	GO:0005778	peroxisomal membrane	ECO:0000304	TAS	Reactome:R-HSA-9033533		9606	Reactome		C
UniProtKB	P28328	PEX2	located_in	GO:0005778	peroxisomal membrane	ECO:0000304	TAS	Reactome:R-HSA-9603775		9606	Reactome		C
UniProtKB	P29401	TKT	located_in	GO:0005777	peroxisome	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P50137	9606	UniProt		C
UniProtKB	P30044	PRDX5	is_active_in	GO:0005777	peroxisome	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000046537|RGD:71007|UniProtKB:P30044	9606	GO_Central		C
UniProtKB	P30044	PRDX5	located_in	GO:0005777	peroxisome	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0576	9606	UniProt		C
UniProtKB	P30044	PRDX5	located_in	GO:0005777	peroxisome	ECO:0000314	IDA	PMID:10521424		9606	UniProt		C
UniProtKB	P30044	PRDX5	located_in	GO:0005782	peroxisomal matrix	ECO:0007322	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0202	9606	UniProt		C
UniProtKB	P33121	ACSL1	located_in	GO:0005777	peroxisome	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0576	9606	UniProt		C
UniProtKB	P33121	ACSL1	located_in	GO:0005778	peroxisomal membrane	ECO:0007322	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0203	9606	UniProt		C
UniProtKB	P33121	ACSL1	located_in	GO:0005778	peroxisomal membrane	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P18163|ensembl:ENSRNOP00000014235	9606	Ensembl		C
UniProtKB	P33897	ABCD1	is_active_in	GO:0005778	peroxisomal membrane	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:1349215|MGI:MGI:1349216|PANTHER:PTN004256010|RGD:1562128|RGD:2007|RGD:69244|SGD:S000001671|SGD:S000006068|UniProtKB:P28288|UniProtKB:P33897|UniProtKB:Q57Y09|UniProtKB:Q94FB9	9606	GO_Central		C
UniProtKB	P33897	ABCD1	located_in	GO:0005777	peroxisome	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR005283	9606	InterPro		C
UniProtKB	P33897	ABCD1	located_in	GO:0005777	peroxisome	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0576	9606	UniProt		C
UniProtKB	P33897	ABCD1	located_in	GO:0005777	peroxisome	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:D3ZHR2|ensembl:ENSRNOP00000070359	9606	Ensembl		C
UniProtKB	P33897	ABCD1	located_in	GO:0005777	peroxisome	ECO:0000256	IEA	GO_REF:0000117	ARBA:ARBA00028589	9606	UniProt		C
UniProtKB	P33897	ABCD1	located_in	GO:0005777	peroxisome	ECO:0000314	IDA	PMID:10777694		9606	UniProt		C
UniProtKB	P33897	ABCD1	located_in	GO:0005777	peroxisome	ECO:0000314	IDA	PMID:14533738		9606	UniProt		C
UniProtKB	P33897	ABCD1	located_in	GO:0005777	peroxisome	ECO:0000314	IDA	PMID:17542813		9606	UniProt		C
UniProtKB	P33897	ABCD1	located_in	GO:0005777	peroxisome	ECO:0000314	IDA	PMID:17761426		9606	UniProt	part_of(CL:0002309)	
UniProtKB	P33897	ABCD1	located_in	GO:0005777	peroxisome	ECO:0000314	IDA	PMID:18757502		9606	UniProt		C
UniProtKB	P33897	ABCD1	located_in	GO:0005777	peroxisome	ECO:0000314	IDA	PMID:20810565		9606	UniProt	part_of(UBERON:0004135)	C
UniProtKB	P33897	ABCD1	located_in	GO:0005777	peroxisome	ECO:0000314	IDA	PMID:9425230		9606	UniProt	part_of(CL:0002620)	C
UniProtKB	P33897	ABCD1	located_in	GO:0005778	peroxisomal membrane	ECO:0007322	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0203	9606	UniProt		C
UniProtKB	P33897	ABCD1	located_in	GO:0005778	peroxisomal membrane	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:D3ZHR2|ensembl:ENSRNOP00000070359	9606	Ensembl		C
UniProtKB	P33897	ABCD1	located_in	GO:0005778	peroxisomal membrane	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P48410|ensembl:ENSMUSP00000002084	9606	Ensembl		C
UniProtKB	P33897	ABCD1	located_in	GO:0005778	peroxisomal membrane	ECO:0000314	IDA	PMID:10640429		9606	UniProt	part_of(CL:0002620)	C
UniProtKB	P33897	ABCD1	located_in	GO:0005778	peroxisomal membrane	ECO:0000314	IDA	PMID:16946495		9606	UniProt		C
UniProtKB	P33897	ABCD1	located_in	GO:0005778	peroxisomal membrane	ECO:0000314	IDA	PMID:17609205		9606	UniProt		C
UniProtKB	P33897	ABCD1	located_in	GO:0005778	peroxisomal membrane	ECO:0000314	IDA	PMID:29397936		9606	UniProt		C
UniProtKB	P33897	ABCD1	located_in	GO:0005778	peroxisomal membrane	ECO:0000303	NAS	PMID:8441467		9606	UniProt		C
UniProtKB	P33897	ABCD1	located_in	GO:0005778	peroxisomal membrane	ECO:0000304	TAS	Reactome:R-HSA-2046087		9606	Reactome		C
UniProtKB	P33897	ABCD1	located_in	GO:0005778	peroxisomal membrane	ECO:0000304	TAS	Reactome:R-HSA-2046093		9606	Reactome		C
UniProtKB	P33897	ABCD1	located_in	GO:0005778	peroxisomal membrane	ECO:0000304	TAS	Reactome:R-HSA-382575		9606	Reactome		C
UniProtKB	P33897	ABCD1	located_in	GO:0005778	peroxisomal membrane	ECO:0000304	TAS	Reactome:R-HSA-382613		9606	Reactome		C
UniProtKB	P33897	ABCD1	located_in	GO:0005778	peroxisomal membrane	ECO:0000304	TAS	Reactome:R-HSA-390393		9606	Reactome		C
UniProtKB	P33897	ABCD1	located_in	GO:0005778	peroxisomal membrane	ECO:0000304	TAS	Reactome:R-HSA-5684043		9606	Reactome		C
UniProtKB	P33897	ABCD1	located_in	GO:0005778	peroxisomal membrane	ECO:0000304	TAS	Reactome:R-HSA-9603775		9606	Reactome		C
UniProtKB	P34913	EPHX2	is_active_in	GO:0005777	peroxisome	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000863097|RGD:620732|UniProtKB:P34913	9606	GO_Central		C
UniProtKB	P34913	EPHX2	located_in	GO:0005777	peroxisome	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0576	9606	UniProt		C
UniProtKB	P34913	EPHX2	located_in	GO:0005777	peroxisome	ECO:0007322	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0204	9606	UniProt		C
UniProtKB	P34913	EPHX2	located_in	GO:0005777	peroxisome	ECO:0000314	IDA	PMID:16314446		9606	UniProt	part_of(CL:0000182)|part_of(UBERON:0005151)	C
UniProtKB	P34913	EPHX2	located_in	GO:0005777	peroxisome	ECO:0000314	IDA	PMID:18513744		9606	UniProt		C
UniProtKB	P34913	EPHX2	located_in	GO:0005782	peroxisomal matrix	ECO:0000304	TAS	Reactome:R-HSA-9033235		9606	Reactome		C
UniProtKB	P35228	NOS2	located_in	GO:0005777	peroxisome	ECO:0000314	IDA	PMID:12085352		9606	UniProt		C
UniProtKB	P35228	NOS2	located_in	GO:0005782	peroxisomal matrix	ECO:0000304	TAS	Reactome:R-HSA-9033235		9606	Reactome		C
UniProtKB	P35914	HMGCL	located_in	GO:0005777	peroxisome	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0576	9606	UniProt		C
UniProtKB	P35914	HMGCL	located_in	GO:0005777	peroxisome	ECO:0007322	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0204	9606	UniProt		C
UniProtKB	P35914	HMGCL	located_in	GO:0005777	peroxisome	ECO:0000314	IDA	PMID:12464283		9606	UniProt		C
UniProtKB	P35914	HMGCL	located_in	GO:0005777	peroxisome	ECO:0000314	IDA	PMID:9869651		9606	UniProt		C
UniProtKB	P35914	HMGCL	located_in	GO:0005782	peroxisomal matrix	ECO:0000304	TAS	Reactome:R-HSA-9033235		9606	Reactome		C
UniProtKB	P36507	MAP2K2	located_in	GO:0005778	peroxisomal membrane	ECO:0007005	HDA	PMID:21525035		9606	UniProt		C
UniProtKB	P39210	MPV17	NOT|located_in	GO:0005777	peroxisome	ECO:0000314	IDA	PMID:16582910		9606	UniProt		C
UniProtKB	P39210	MPV17	located_in	GO:0005777	peroxisome	ECO:0000303	NAS	PMID:7957077		9606	UniProt		C
UniProtKB	P39210	MPV17	located_in	GO:0005778	peroxisomal membrane	ECO:0000304	TAS	Reactome:R-HSA-9033235		9606	Reactome		C
UniProtKB	P40855	PEX19	is_active_in	GO:0005778	peroxisomal membrane	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000299444|SGD:S000002223|UniProtKB:P40855	9606	GO_Central		C
UniProtKB	P40855	PEX19	located_in	GO:0005777	peroxisome	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR006708	9606	InterPro		C
UniProtKB	P40855	PEX19	located_in	GO:0005777	peroxisome	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q9QYU1	9606	UniProt		C
UniProtKB	P40855	PEX19	located_in	GO:0005777	peroxisome	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0576	9606	UniProt		C
UniProtKB	P40855	PEX19	located_in	GO:0005777	peroxisome	ECO:0000314	IDA	GO_REF:0000052		9606	HPA		C
UniProtKB	P40855	PEX19	located_in	GO:0005777	peroxisome	ECO:0000314	IDA	PMID:19114594		9606	UniProt		C
UniProtKB	P40855	PEX19	located_in	GO:0005778	peroxisomal membrane	ECO:0007322	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0203	9606	UniProt		C
UniProtKB	P40855	PEX19	located_in	GO:0005778	peroxisomal membrane	ECO:0007005	HDA	PMID:21525035		9606	UniProt		C
UniProtKB	P40855	PEX19	located_in	GO:0005778	peroxisomal membrane	ECO:0000314	IDA	PMID:9339377		9606	UniProt		C
UniProtKB	P43155	CRAT	is_active_in	GO:0005777	peroxisome	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0037440|PANTHER:PTN000502168|UniProtKB:P43155	9606	GO_Central		C
UniProtKB	P43155	CRAT	located_in	GO:0005777	peroxisome	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0576	9606	UniProt		C
UniProtKB	P43155	CRAT	located_in	GO:0005777	peroxisome	ECO:0007322	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0204	9606	UniProt		C
UniProtKB	P43155	CRAT	located_in	GO:0005777	peroxisome	ECO:0000314	IDA	PMID:2351134		9606	UniProt		C
UniProtKB	P43155	CRAT	located_in	GO:0005782	peroxisomal matrix	ECO:0000304	TAS	Reactome:R-HSA-390284		9606	Reactome		C
UniProtKB	P43155	CRAT	located_in	GO:0005782	peroxisomal matrix	ECO:0000304	TAS	Reactome:R-HSA-390291		9606	Reactome		C
UniProtKB	P43155	CRAT	located_in	GO:0005782	peroxisomal matrix	ECO:0000304	TAS	Reactome:R-HSA-9033235		9606	Reactome		C
UniProtKB	P47989	XDH	located_in	GO:0005777	peroxisome	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0576	9606	UniProt		C
UniProtKB	P47989	XDH	located_in	GO:0005777	peroxisome	ECO:0007322	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0204	9606	UniProt		C
UniProtKB	P48735	IDH2	located_in	GO:0005777	peroxisome	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P54071|ensembl:ENSMUSP00000103007	9606	Ensembl		C
UniProtKB	P49753	ACOT2	located_in	GO:0005782	peroxisomal matrix	ECO:0000304	TAS	Reactome:R-HSA-9033235		9606	Reactome		C
UniProtKB	P50542	PEX5	is_active_in	GO:0005778	peroxisomal membrane	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000014838|RGD:1307612|SGD:S000002652|SGD:S000004620|UniProtKB:Q6C6R8	9606	GO_Central		C
UniProtKB	P50542	PEX5	is_active_in	GO:0005782	peroxisomal matrix	ECO:0000314	IDA	PMID:16314507		9606	UniProt		C
UniProtKB	P50542	PEX5	is_active_in	GO:0005782	peroxisomal matrix	ECO:0000314	IDA	PMID:24662292		9606	UniProt		C
UniProtKB	P50542	PEX5	is_active_in	GO:0005782	peroxisomal matrix	ECO:0000315	IMP	PMID:33389129		9606	UniProt		C
UniProtKB	P50542	PEX5	located_in	GO:0005777	peroxisome	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0576	9606	UniProt		C
UniProtKB	P50542	PEX5	located_in	GO:0005777	peroxisome	ECO:0000314	IDA	PMID:11829486		9606	MGI		C
UniProtKB	P50542	PEX5	located_in	GO:0005777	peroxisome	ECO:0000314	IDA	PMID:21375735		9606	UniProt		C
UniProtKB	P50542	PEX5	located_in	GO:0005778	peroxisomal membrane	ECO:0007005	HDA	PMID:21525035		9606	UniProt		C
UniProtKB	P50542	PEX5	located_in	GO:0005778	peroxisomal membrane	ECO:0000304	TAS	Reactome:R-HSA-8953917		9606	Reactome		C
UniProtKB	P50542	PEX5	located_in	GO:0005778	peroxisomal membrane	ECO:0000304	TAS	Reactome:R-HSA-8953946		9606	Reactome		C
UniProtKB	P50542	PEX5	located_in	GO:0005778	peroxisomal membrane	ECO:0000304	TAS	Reactome:R-HSA-9033235		9606	Reactome		C
UniProtKB	P50542	PEX5	located_in	GO:0005778	peroxisomal membrane	ECO:0000304	TAS	Reactome:R-HSA-9033485		9606	Reactome		C
UniProtKB	P50542	PEX5	located_in	GO:0005778	peroxisomal membrane	ECO:0000304	TAS	Reactome:R-HSA-9033499		9606	Reactome		C
UniProtKB	P50542	PEX5	located_in	GO:0005778	peroxisomal membrane	ECO:0000304	TAS	Reactome:R-HSA-9033514		9606	Reactome		C
UniProtKB	P50542	PEX5	located_in	GO:0005778	peroxisomal membrane	ECO:0000304	TAS	Reactome:R-HSA-9033516		9606	Reactome		C
UniProtKB	P50542	PEX5	located_in	GO:0005778	peroxisomal membrane	ECO:0000304	TAS	Reactome:R-HSA-9033527		9606	Reactome		C
UniProtKB	P50542	PEX5	located_in	GO:0005778	peroxisomal membrane	ECO:0000304	TAS	Reactome:R-HSA-9033533		9606	Reactome		C
UniProtKB	P50542	PEX5	located_in	GO:0005778	peroxisomal membrane	ECO:0000304	TAS	Reactome:R-HSA-9664855		9606	Reactome		C
UniProtKB	P50542	PEX5	located_in	GO:0005778	peroxisomal membrane	ECO:0000304	TAS	Reactome:R-HSA-9664862		9606	Reactome		C
UniProtKB	P50542	PEX5	located_in	GO:0005778	peroxisomal membrane	ECO:0000304	TAS	Reactome:R-HSA-9664879		9606	Reactome		C
UniProtKB	P50542	PEX5	located_in	GO:0005778	peroxisomal membrane	ECO:0000304	TAS	Reactome:R-HSA-9664880		9606	Reactome		C
UniProtKB	P50542	PEX5	located_in	GO:0005778	peroxisomal membrane	ECO:0000304	TAS	Reactome:R-HSA-9664881		9606	Reactome		C
UniProtKB	P50542	PEX5	located_in	GO:0005778	peroxisomal membrane	ECO:0000304	TAS	Reactome:R-HSA-9664883		9606	Reactome		C
UniProtKB	P50542	PEX5	located_in	GO:0005778	peroxisomal membrane	ECO:0000304	TAS	Reactome:R-HSA-9664888		9606	Reactome		C
UniProtKB	P50542	PEX5	located_in	GO:0005778	peroxisomal membrane	ECO:0000304	TAS	Reactome:R-HSA-9664892		9606	Reactome		C
UniProtKB	P50542	PEX5	located_in	GO:0005778	peroxisomal membrane	ECO:0000304	TAS	Reactome:R-HSA-9674127		9606	Reactome		C
UniProtKB	P50542	PEX5	located_in	GO:0005778	peroxisomal membrane	ECO:0000304	TAS	Reactome:R-HSA-9674131		9606	Reactome		C
UniProtKB	P50542	PEX5	located_in	GO:0005782	peroxisomal matrix	ECO:0007322	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0202	9606	UniProt		C
UniProtKB	P50542-1	PEX5	is_active_in	GO:0005782	peroxisomal matrix	ECO:0000314	IDA	PMID:11546814		9606	UniProt		C
UniProtKB	P50542-1	PEX5	is_active_in	GO:0005782	peroxisomal matrix	ECO:0000305	IC	PMID:24662292		9606	UniProt		C
UniProtKB	P51648	ALDH3A2	located_in	GO:0005778	peroxisomal membrane	ECO:0000304	TAS	Reactome:R-HSA-389609		9606	Reactome		C
UniProtKB	P51648	ALDH3A2	located_in	GO:0005778	peroxisomal membrane	ECO:0000304	TAS	Reactome:R-HSA-9603775		9606	Reactome		C
UniProtKB	P51659	HSD17B4	is_active_in	GO:0005777	peroxisome	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:105089|PANTHER:PTN001772857|RGD:621806|TAIR:locus:2199767|UniProtKB:P51659	9606	GO_Central		C
UniProtKB	P51659	HSD17B4	located_in	GO:0005777	peroxisome	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0576	9606	UniProt		C
UniProtKB	P51659	HSD17B4	located_in	GO:0005777	peroxisome	ECO:0007322	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0204	9606	UniProt		C
UniProtKB	P51659	HSD17B4	located_in	GO:0005777	peroxisome	ECO:0000314	IDA	GO_REF:0000052		9606	HPA		C
UniProtKB	P51659	HSD17B4	located_in	GO:0005777	peroxisome	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P51660|ensembl:ENSMUSP00000025385	9606	Ensembl		C
UniProtKB	P51659	HSD17B4	located_in	GO:0005777	peroxisome	ECO:0000256	IEA	GO_REF:0000117	ARBA:ARBA00028589	9606	UniProt		C
UniProtKB	P51659	HSD17B4	located_in	GO:0005777	peroxisome	ECO:0000314	IDA	PMID:15599942		9606	UniProt	part_of(UBERON:0002367)	C
UniProtKB	P51659	HSD17B4	located_in	GO:0005777	peroxisome	ECO:0000303	NAS	PMID:7487879		9606	UniProt		C
UniProtKB	P51659	HSD17B4	located_in	GO:0005777	peroxisome	ECO:0000303	NAS	PMID:9482850		9606	UniProt		C
UniProtKB	P51659	HSD17B4	located_in	GO:0005778	peroxisomal membrane	ECO:0007005	HDA	PMID:21525035		9606	UniProt		C
UniProtKB	P51659	HSD17B4	located_in	GO:0005782	peroxisomal matrix	ECO:0000304	TAS	Reactome:R-HSA-192331		9606	Reactome		C
UniProtKB	P51659	HSD17B4	located_in	GO:0005782	peroxisomal matrix	ECO:0000304	TAS	Reactome:R-HSA-193455		9606	Reactome		C
UniProtKB	P51659	HSD17B4	located_in	GO:0005782	peroxisomal matrix	ECO:0000304	TAS	Reactome:R-HSA-193508		9606	Reactome		C
UniProtKB	P51659	HSD17B4	located_in	GO:0005782	peroxisomal matrix	ECO:0000304	TAS	Reactome:R-HSA-193535		9606	Reactome		C
UniProtKB	P51659	HSD17B4	located_in	GO:0005782	peroxisomal matrix	ECO:0000304	TAS	Reactome:R-HSA-2066778		9606	Reactome		C
UniProtKB	P51659	HSD17B4	located_in	GO:0005782	peroxisomal matrix	ECO:0000304	TAS	Reactome:R-HSA-2066780		9606	Reactome		C
UniProtKB	P51659	HSD17B4	located_in	GO:0005782	peroxisomal matrix	ECO:0000304	TAS	Reactome:R-HSA-389986		9606	Reactome		C
UniProtKB	P51659	HSD17B4	located_in	GO:0005782	peroxisomal matrix	ECO:0000304	TAS	Reactome:R-HSA-389995		9606	Reactome		C
UniProtKB	P51659	HSD17B4	located_in	GO:0005782	peroxisomal matrix	ECO:0000304	TAS	Reactome:R-HSA-390251		9606	Reactome		C
UniProtKB	P51659	HSD17B4	located_in	GO:0005782	peroxisomal matrix	ECO:0000304	TAS	Reactome:R-HSA-390252		9606	Reactome		C
UniProtKB	P51659	HSD17B4	located_in	GO:0005782	peroxisomal matrix	ECO:0000304	TAS	Reactome:R-HSA-9033235		9606	Reactome		C
UniProtKB	P52758	RIDA	located_in	GO:0005777	peroxisome	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P52759	9606	UniProt		C
UniProtKB	P52758	RIDA	located_in	GO:0005777	peroxisome	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0576	9606	UniProt		C
UniProtKB	P52758	RIDA	located_in	GO:0005777	peroxisome	ECO:0007322	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0204	9606	UniProt		C
UniProtKB	P53602	MVD	NOT|located_in	GO:0005777	peroxisome	ECO:0000314	IDA	PMID:14972328		9606	UniProt		C
UniProtKB	P53816	PLAAT3	located_in	GO:0005777	peroxisome	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q8R3U1	9606	UniProt		C
UniProtKB	P53816	PLAAT3	located_in	GO:0005777	peroxisome	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0576	9606	UniProt		C
UniProtKB	P53816	PLAAT3	located_in	GO:0005777	peroxisome	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8R3U1|ensembl:ENSMUSP00000119403	9606	Ensembl		C
UniProtKB	P53816	PLAAT3	located_in	GO:0005778	peroxisomal membrane	ECO:0007322	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0203	9606	UniProt		C
UniProtKB	P56589	PEX3	is_active_in	GO:0005778	peroxisomal membrane	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN001489815|RGD:621636|SGD:S000002737|UniProtKB:P56589	9606	GO_Central		C
