GENE PRODUCT DB	Protein.Group	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	GO ASPECT
UniProtKB	P49747	COMP	involved_in	GO:0016485	protein processing	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9R0G6|ensembl:ENSMUSP00000003659	9606	Ensembl		P
UniProtKB	P49768	PSEN1	involved_in	GO:0016485	protein processing	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001108	9606	InterPro		P
UniProtKB	P49768	PSEN1	involved_in	GO:0016485	protein processing	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:109284|MGI:MGI:1202717|PANTHER:PTN000024430|RGD:3425|UniProtKB:P49768|UniProtKB:P49810|dictyBase:DDB_G0291352|dictyBase:DDB_G0292310	9606	GO_Central		P
UniProtKB	P49768	PSEN1	involved_in	GO:0016485	protein processing	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P49769|ensembl:ENSMUSP00000098786	9606	Ensembl		P
UniProtKB	P49768	PSEN1	involved_in	GO:0016485	protein processing	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P97887|ensembl:ENSRNOP00000012495	9606	Ensembl		P
UniProtKB	P49768	PSEN1	involved_in	GO:0016485	protein processing	ECO:0000315	IMP	PMID:12297508		9606	ARUK-UCL	has_input(UniProtKB:P05067)	P
UniProtKB	P49768	PSEN1	involved_in	GO:0016485	protein processing	ECO:0000316	IGI	PMID:12763021	UniProtKB:P05067	9606	ARUK-UCL	has_input(UniProtKB:P05067)	P
UniProtKB	P49768	PSEN1	involved_in	GO:0016485	protein processing	ECO:0000314	IDA	PMID:15274632		9606	HGNC-UCL		P
UniProtKB	P49768	PSEN1	involved_in	GO:0016485	protein processing	ECO:0000314	IDA	PMID:27608597		9606	ARUK-UCL	has_input(UniProtKB:P05067)|has_input(UniProtKB:P46531)	P
UniProtKB	P49810	PSEN2	involved_in	GO:0016485	protein processing	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001108	9606	InterPro		P
UniProtKB	P49810	PSEN2	involved_in	GO:0016485	protein processing	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:109284|MGI:MGI:1202717|PANTHER:PTN000024430|RGD:3425|UniProtKB:P49768|UniProtKB:P49810|dictyBase:DDB_G0291352|dictyBase:DDB_G0292310	9606	GO_Central		P
UniProtKB	P49810	PSEN2	involved_in	GO:0016485	protein processing	ECO:0000314	IDA	PMID:15274632		9606	HGNC-UCL		P
UniProtKB	P49810	PSEN2	involved_in	GO:0016485	protein processing	ECO:0000314	IDA	PMID:27608597		9606	ARUK-UCL	has_input(UniProtKB:P05067)|has_input(UniProtKB:P46531)	P
UniProtKB	P50281	MMP14	involved_in	GO:0016485	protein processing	ECO:0000304	TAS	PMID:24970228		9606	ParkinsonsUK-UCL	has_input(UniProtKB:P08253)	P
UniProtKB	P50281	MMP14	involved_in	GO:0031638	zymogen activation	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:101900|PANTHER:PTN002565544|UniProtKB:P50281	9606	GO_Central		P
UniProtKB	P50281	MMP14	involved_in	GO:0031638	zymogen activation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P53690|ensembl:ENSMUSP00000087119	9606	Ensembl		P
UniProtKB	P50281	MMP14	involved_in	GO:0031638	zymogen activation	ECO:0000314	IDA	PMID:20666777		9606	UniProt		P
UniProtKB	P50579	METAP2	involved_in	GO:0016485	protein processing	ECO:0000314	IDA	PMID:8858118		9606	HGNC-UCL		P
UniProtKB	P51512	MMP16	involved_in	GO:0016485	protein processing	ECO:0000304	TAS	PMID:21768085		9606	ParkinsonsUK-UCL	has_input(UniProtKB:Q9BZR6)	
UniProtKB	P51512	MMP16	involved_in	GO:0016485	protein processing	ECO:0000314	IDA	PMID:27229514		9606	ParkinsonsUK-UCL		P
UniProtKB	P54802	NAGLU	involved_in	GO:0016485	protein processing	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O88325|ensembl:ENSMUSP00000001802	9606	Ensembl		P
UniProtKB	P55210	CASP7	involved_in	GO:0016485	protein processing	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P97864|ensembl:ENSMUSP00000026062	9606	Ensembl		P
UniProtKB	P55211	CASP9	involved_in	GO:0016485	protein processing	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9JHK1|ensembl:ENSRNOP00000017972	9606	Ensembl		P
UniProtKB	P55212	CASP6	involved_in	GO:0016540	protein autoprocessing	ECO:0000314	IDA	PMID:19133298		9606	UniProt		P
UniProtKB	P56730	PRSS12	involved_in	GO:0031638	zymogen activation	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:1100881|PANTHER:PTN002499858	9606	GO_Central		P
UniProtKB	P56730	PRSS12	involved_in	GO:0031638	zymogen activation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O08762|ensembl:ENSMUSP00000029603	9606	Ensembl		P
UniProtKB	P56817	BACE1	involved_in	GO:0016485	protein processing	ECO:0000314	IDA	PMID:10531052		9606	ARUK-UCL	has_input(UniProtKB:P05067)	P
UniProtKB	P56817	BACE1	involved_in	GO:0140448	signaling receptor ligand precursor processing	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P56818|ensembl:ENSMUSP00000034591	9606	Ensembl		P
UniProtKB	P61009	SPCS3	involved_in	GO:0006465	signal peptide processing	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR007653	9606	InterPro		P
UniProtKB	P61009	SPCS3	involved_in	GO:0006465	signal peptide processing	ECO:0000318	IBA	GO_REF:0000033	CGD:CAL0000195857|PANTHER:PTN000301433|SGD:S000004056|UniProtKB:P61009	9606	GO_Central		P
UniProtKB	P61009	SPCS3	involved_in	GO:0006465	signal peptide processing	ECO:0000314	IDA	PMID:34388369		9606	ComplexPortal		P
UniProtKB	P67812	SEC11A	involved_in	GO:0006465	signal peptide processing	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001733|InterPro:IPR019533	9606	InterPro		P
UniProtKB	P67812	SEC11A	involved_in	GO:0006465	signal peptide processing	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000086749|SGD:S000001461|UniProtKB:P67812|UniProtKB:Q9BY50	9606	GO_Central		P
UniProtKB	P67812	SEC11A	involved_in	GO:0006465	signal peptide processing	ECO:0000314	IDA	PMID:34388369		9606	UniProt		P
UniProtKB	P67812	SEC11A	involved_in	GO:0006465	signal peptide processing	ECO:0000314	IDA	PMID:34388369		9606	ComplexPortal		P
UniProtKB	P78536	ADAM17	involved_in	GO:0016485	protein processing	ECO:0000314	IDA	PMID:9774383		9606	ARUK-UCL	has_input(UniProtKB:P05067)	P
UniProtKB	P78562	PHEX	involved_in	GO:0016485	protein processing	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000199753|RGD:620293|UniProtKB:P08473|UniProtKB:P0DPD6|UniProtKB:P42891|UniProtKB:P42892	9606	GO_Central		P
UniProtKB	Q02246	CNTN2	involved_in	GO:0016485	protein processing	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q61330|ensembl:ENSMUSP00000083707	9606	Ensembl		P
UniProtKB	Q04756	HGFAC	involved_in	GO:0031638	zymogen activation	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN002800021|UniProtKB:P00748	9606	GO_Central		P
UniProtKB	Q07075	ENPEP	involved_in	GO:0002003	angiotensin maturation	ECO:0000303	NAS	PMID:19608358		9606	UniProt		P
UniProtKB	Q0P5W4	RCE1	involved_in	GO:0016485	protein processing	ECO:0000256	IEA	GO_REF:0000117	ARBA:ARBA00028812	9606	UniProt		P
UniProtKB	Q0P5W4	RCE1	involved_in	GO:0071586	CAAX-box protein processing	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003675|InterPro:IPR039731	9606	InterPro		P
UniProtKB	Q10713	PMPCA	involved_in	GO:0006627	protein processing involved in protein targeting to mitochondrion	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN002274973|SGD:S000001066|UniProtKB:Q10713|dictyBase:DDB_G0274809	9606	GO_Central		P
UniProtKB	Q10713	PMPCA	involved_in	GO:0006627	protein processing involved in protein targeting to mitochondrion	ECO:0000314	IDA	PMID:22354088		9606	UniProt		P
UniProtKB	Q10713	PMPCA	involved_in	GO:0006627	protein processing involved in protein targeting to mitochondrion	ECO:0000315	IMP	PMID:25808372		9606	UniProt		P
UniProtKB	Q10713	PMPCA	involved_in	GO:0006627	protein processing involved in protein targeting to mitochondrion	ECO:0005547	NAS	PMID:32443488		9606	ComplexPortal		P
UniProtKB	Q12797	ASPH	involved_in	GO:0097202	activation of cysteine-type endopeptidase activity	ECO:0000314	IDA	PMID:18387192		9606	BHF-UCL		P
UniProtKB	Q13093	PLA2G7	involved_in	GO:0016486	peptide hormone processing	ECO:0000304	TAS	Reactome:R-HSA-422085		9606	Reactome		P
UniProtKB	Q13158	FADD	involved_in	GO:0097202	activation of cysteine-type endopeptidase activity	ECO:0000314	IDA	PMID:18387192		9606	BHF-UCL		P
UniProtKB	Q13286	CLN3	involved_in	GO:0016485	protein processing	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q61124	9606	UniProt		P
UniProtKB	Q13286	CLN3	involved_in	GO:0016485	protein processing	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q61124|ensembl:ENSMUSP00000081636	9606	Ensembl		P
UniProtKB	Q13635	PTCH1	involved_in	GO:0016485	protein processing	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q61115	9606	UniProt		P
UniProtKB	Q13635	PTCH1	involved_in	GO:0016485	protein processing	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q61115|ensembl:ENSMUSP00000021921	9606	Ensembl		P
UniProtKB	Q14623	IHH	involved_in	GO:0016539	intein-mediated protein splicing	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR006141	9606	InterPro		P
UniProtKB	Q14623	IHH	involved_in	GO:0016540	protein autoprocessing	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001767	9606	InterPro		P
UniProtKB	Q14703	MBTPS1	involved_in	GO:0016485	protein processing	ECO:0000314	IDA	PMID:34349020		9606	UniProt		P
UniProtKB	Q14790	CASP8	involved_in	GO:0016485	protein processing	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9JHX4|ensembl:ENSRNOP00000016613	9606	Ensembl		P
UniProtKB	Q14790	CASP8	involved_in	GO:0097202	activation of cysteine-type endopeptidase activity	ECO:0000314	IDA	PMID:18387192		9606	BHF-UCL		P
UniProtKB	Q15005	SPCS2	involved_in	GO:0006465	signal peptide processing	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR009582	9606	InterPro		P
UniProtKB	Q15005	SPCS2	involved_in	GO:0006465	signal peptide processing	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000317824|SGD:S000004519|UniProtKB:Q15005	9606	GO_Central		P
UniProtKB	Q15005	SPCS2	involved_in	GO:0006465	signal peptide processing	ECO:0000314	IDA	PMID:34388369		9606	ComplexPortal		P
UniProtKB	Q15392	DHCR24	involved_in	GO:0031639	plasminogen activation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8VCH6|ensembl:ENSMUSP00000038063	9606	Ensembl		P
UniProtKB	Q15465	SHH	involved_in	GO:0016539	intein-mediated protein splicing	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR006141	9606	InterPro		P
UniProtKB	Q15465	SHH	involved_in	GO:0016540	protein autoprocessing	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001767	9606	InterPro		P
UniProtKB	Q16549	PCSK7	acts_upstream_of_or_within	GO:0016485	protein processing	ECO:0000314	IDA	PMID:15606899		9606	MGI		P
UniProtKB	Q16549	PCSK7	involved_in	GO:0016485	protein processing	ECO:0000318	IBA	GO_REF:0000033	CGD:CAL0000186377|FB:FBgn0023179|MGI:MGI:102897|MGI:MGI:97511|MGI:MGI:97512|MGI:MGI:97513|MGI:MGI:97515|PANTHER:PTN002451026|PomBase:SPAC22E12.09c|RGD:3246|RGD:3272|RGD:3273|RGD:3274|UniProtKB:G5EB75|UniProtKB:P09958|UniProtKB:P16519|UniProtKB:P29122|UniProtKB:Q16549|UniProtKB:Q6UW60|UniProtKB:Q92824|WB:WBGene00000088|WB:WBGene00001172|WB:WBGene00002232	9606	GO_Central		P
UniProtKB	Q16549	PCSK7	involved_in	GO:0016486	peptide hormone processing	ECO:0000303	NAS	PMID:9341152		9606	UniProt		P
UniProtKB	Q16595	FXN	involved_in	GO:0016540	protein autoprocessing	ECO:0000314	IDA	PMID:12785837		9606	BHF-UCL		P
UniProtKB	Q16611	BAK1	involved_in	GO:0097202	activation of cysteine-type endopeptidase activity	ECO:0000314	IDA	PMID:18387192		9606	BHF-UCL		P
UniProtKB	Q16666	IFI16	involved_in	GO:0097202	activation of cysteine-type endopeptidase activity	ECO:0000315	IMP	PMID:21575908		9606	UniProt		P
UniProtKB	Q16819	MEP1A	involved_in	GO:0038004	epidermal growth factor receptor ligand maturation	ECO:0000314	IDA	PMID:22923609		9606	MGI		P
UniProtKB	Q16819	MEP1A	involved_in	GO:0140448	signaling receptor ligand precursor processing	ECO:0000314	IDA	PMID:22923609		9606	MGI		P
UniProtKB	Q2T9J0	TYSND1	involved_in	GO:0016485	protein processing	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR039245	9606	InterPro		P
UniProtKB	Q2T9J0	TYSND1	involved_in	GO:0016485	protein processing	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000470278|UniProtKB:Q2T9J0	9606	GO_Central		P
UniProtKB	Q2T9J0	TYSND1	involved_in	GO:0016485	protein processing	ECO:0000315	IMP	PMID:22002062		9606	UniProt		P
UniProtKB	Q2T9J0	TYSND1	involved_in	GO:0016485	protein processing	ECO:0000304	TAS	Reactome:R-HSA-9033500		9606	Reactome		P
UniProtKB	Q495T6	MMEL1	involved_in	GO:0016485	protein processing	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000199753|RGD:620293|UniProtKB:P08473|UniProtKB:P0DPD6|UniProtKB:P42891|UniProtKB:P42892	9606	GO_Central		P
UniProtKB	Q4AC94	C2CD3	involved_in	GO:0016485	protein processing	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q52KB6|ensembl:ENSMUSP00000062637	9606	Ensembl		P
UniProtKB	Q4R1J8	APH1B	involved_in	GO:0016485	protein processing	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR009294	9606	InterPro		P
UniProtKB	Q4R1J8	APH1B	involved_in	GO:0016485	protein processing	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR001693790	9606	UniProt		P
UniProtKB	Q4ZFW8	IHH	involved_in	GO:0016539	intein-mediated protein splicing	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR006141	9606	InterPro		P
UniProtKB	Q4ZFW8	IHH	involved_in	GO:0016540	protein autoprocessing	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001767	9606	InterPro		P
UniProtKB	Q53FV8	Q53FV8	involved_in	GO:0016485	protein processing	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001108	9606	InterPro		P
UniProtKB	Q53RT3	ASPRV1	involved_in	GO:0016485	protein processing	ECO:0000314	IDA	PMID:16098038		9606	UniProt		P
UniProtKB	Q5BKX5	ACTMAP	involved_in	GO:0016485	protein processing	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:J3QPC3|ensembl:ENSMUSP00000137189	9606	Ensembl		P
UniProtKB	Q5BKX5	ACTMAP	involved_in	GO:0016485	protein processing	ECO:0000314	IDA	PMID:36173861		9606	UniProt		P
UniProtKB	Q5JRX3	PITRM1	involved_in	GO:0016485	protein processing	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000220482|SGD:S000002838|TAIR:locus:2012176|TAIR:locus:2094138	9606	GO_Central		P
UniProtKB	Q5T205	NCSTN	involved_in	GO:0016485	protein processing	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR008710	9606	InterPro		P
UniProtKB	Q5T209	NCSTN	involved_in	GO:0016485	protein processing	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR008710	9606	InterPro		P
UniProtKB	Q5T210	NCSTN	involved_in	GO:0016485	protein processing	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR008710	9606	InterPro		P
UniProtKB	Q5T211	NCSTN	involved_in	GO:0016485	protein processing	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR008710	9606	InterPro		P
UniProtKB	Q5TB21	APH1A	involved_in	GO:0016485	protein processing	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR009294	9606	InterPro		P
UniProtKB	Q5TB21	APH1A	involved_in	GO:0016485	protein processing	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR001693790	9606	UniProt		P
UniProtKB	Q5TDH0	DDI2	involved_in	GO:0016485	protein processing	ECO:0000314	IDA	PMID:27528193		9606	UniProt		P
UniProtKB	Q5TDH0	DDI2	involved_in	GO:0016485	protein processing	ECO:0000315	IMP	PMID:27676298		9606	UniProt		P
UniProtKB	Q66K79	CPZ	involved_in	GO:0016485	protein processing	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0004648|MGI:MGI:101932|PANTHER:PTN000163973|RGD:2394|WB:WBGene00001189	9606	GO_Central		P
UniProtKB	Q6F4C0	PSEN1	involved_in	GO:0016485	protein processing	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001108	9606	InterPro		P
UniProtKB	Q6IAM7	SPC18	involved_in	GO:0006465	signal peptide processing	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001733|InterPro:IPR019533	9606	InterPro		P
UniProtKB	Q6IAM7	SPC18	involved_in	GO:0006465	signal peptide processing	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000143759	9606	UniProt		P
UniProtKB	Q6IQ49	SDE2	involved_in	GO:0016485	protein processing	ECO:0000314	IDA	PMID:27906959		9606	UniProt		P
UniProtKB	Q6R6M4	USP17L2	involved_in	GO:0071586	CAAX-box protein processing	ECO:0000315	IMP	PMID:19188362		9606	UniProt		P
UniProtKB	Q6UW60	PCSK4	involved_in	GO:0016485	protein processing	ECO:0000314	IDA	PMID:16040806		9606	UniProt		P
UniProtKB	Q6UW60	PCSK4	involved_in	GO:0016486	peptide hormone processing	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:97515|PANTHER:PTN000082901|RGD:3246|UniProtKB:P09958|UniProtKB:P29122|UniProtKB:Q92824|WB:WBGene00002232	9606	GO_Central		P
UniProtKB	Q6ZVN8	HJV	involved_in	GO:0016540	protein autoprocessing	ECO:0000315	IMP	PMID:18335997		9606	BHF-UCL		P
UniProtKB	Q76LX8	ADAMTS13	involved_in	GO:0016485	protein processing	ECO:0000304	TAS	PMID:11557746		9606	UniProt		P
UniProtKB	Q7Z4Z6	Q7Z4Z6	involved_in	GO:0006465	signal peptide processing	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001733|InterPro:IPR019533	9606	InterPro		P
UniProtKB	Q7Z4Z6	Q7Z4Z6	involved_in	GO:0006465	signal peptide processing	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000143759	9606	UniProt		P
UniProtKB	Q86TL0	ATG4D	involved_in	GO:0016485	protein processing	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN002503342|WB:WBGene00013595	9606	GO_Central		P
UniProtKB	Q86UP6	CUZD1	involved_in	GO:0032023	trypsinogen activation	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P70412	9606	UniProt		P
UniProtKB	Q86UP6	CUZD1	involved_in	GO:0032023	trypsinogen activation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P70412|ensembl:ENSMUSP00000037168	9606	Ensembl		P
UniProtKB	Q86WA8	LONP2	involved_in	GO:0016485	protein processing	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000005559|UniProtKB:Q86WA8	9606	GO_Central		P
UniProtKB	Q86WA8	LONP2	involved_in	GO:0016485	protein processing	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000106901	9606	UniProt		P
UniProtKB	Q86WA8	LONP2	involved_in	GO:0016485	protein processing	ECO:0000315	IMP	PMID:18281296		9606	UniProt		P
UniProtKB	Q86WS5	TMPRSS12	involved_in	GO:0016485	protein processing	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q3V0Q7|ensembl:ENSMUSP00000093914	9606	Ensembl		P
UniProtKB	Q86YB8	ERO1B	involved_in	GO:0030070	insulin processing	ECO:0000304	TAS	Reactome:R-HSA-264876		9606	Reactome		P
UniProtKB	Q8IUX7	AEBP1	involved_in	GO:0016485	protein processing	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0004648|MGI:MGI:101932|PANTHER:PTN000163973|RGD:2394|WB:WBGene00001189	9606	GO_Central		P
UniProtKB	Q8IWU4	SLC30A8	involved_in	GO:0030070	insulin processing	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8BGG0|ensembl:ENSMUSP00000035257	9606	Ensembl		P
UniProtKB	Q8IWU4	SLC30A8	involved_in	GO:0030070	insulin processing	ECO:0000304	TAS	Reactome:R-HSA-264876		9606	Reactome		P
UniProtKB	Q8NBP7	PCSK9	involved_in	GO:0016485	protein processing	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P59996|ensembl:ENSRNOP00000008536	9606	Ensembl		P
UniProtKB	Q8NBP7	PCSK9	involved_in	GO:0016540	protein autoprocessing	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P59996|ensembl:ENSRNOP00000008536	9606	Ensembl		P
UniProtKB	Q8NBP7	PCSK9	involved_in	GO:0016540	protein autoprocessing	ECO:0000314	IDA	PMID:14622975		9606	HGNC-UCL		P
UniProtKB	Q8NCM8	DYNC2H1	involved_in	GO:0016485	protein processing	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q45VK7|ensembl:ENSMUSP00000116679	9606	Ensembl		P
UniProtKB	Q8TAD4	SLC30A5	involved_in	GO:0030070	insulin processing	ECO:0000304	TAS	Reactome:R-HSA-264876		9606	Reactome		P
UniProtKB	Q8TCT6	SPPL3	involved_in	GO:0006465	signal peptide processing	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0039381|PANTHER:PTN000256094	9606	GO_Central		P
UniProtKB	Q8TCT9	HM13	involved_in	GO:0006465	signal peptide processing	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0031260|PANTHER:PTN000256133|UniProtKB:Q8IKQ9	9606	GO_Central		P
UniProtKB	Q8WW43	APH1B	acts_upstream_of_or_within	GO:0016485	protein processing	ECO:0000314	IDA	PMID:12297508		9606	MGI		P
UniProtKB	Q8WW43	APH1B	involved_in	GO:0016485	protein processing	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR009294	9606	InterPro		P
UniProtKB	Q8WW43	APH1B	involved_in	GO:0016485	protein processing	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:1915568|PANTHER:PTN000306732|UniProtKB:Q8WW43|UniProtKB:Q96BI3|dictyBase:DDB_G0267976	9606	GO_Central		P
UniProtKB	Q8WW43	APH1B	involved_in	GO:0016485	protein processing	ECO:0000316	IGI	PMID:12763021	UniProtKB:P05067|UniProtKB:P49768	9606	ARUK-UCL	has_input(UniProtKB:P05067)	P
UniProtKB	Q8WW43	APH1B	involved_in	GO:0016485	protein processing	ECO:0000314	IDA	PMID:27608597		9606	ARUK-UCL	has_input(UniProtKB:P05067)|has_input(UniProtKB:P46531)	P
UniProtKB	Q8WYN0	ATG4A	involved_in	GO:0016485	protein processing	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN002503342|WB:WBGene00013595	9606	GO_Central		P
UniProtKB	Q92542	NCSTN	involved_in	GO:0016485	protein processing	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR008710	9606	InterPro		P
UniProtKB	Q92542	NCSTN	involved_in	GO:0016485	protein processing	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000473190|RGD:631418|UniProtKB:Q92542|dictyBase:DDB_G0287801	9606	GO_Central		P
UniProtKB	Q92542	NCSTN	involved_in	GO:0016485	protein processing	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8CGU6|ensembl:ENSRNOP00000008150	9606	Ensembl		P
UniProtKB	Q92542	NCSTN	involved_in	GO:0016485	protein processing	ECO:0000315	IMP	PMID:12297508		9606	ARUK-UCL	has_input(UniProtKB:P05067)	P
UniProtKB	Q92542	NCSTN	involved_in	GO:0016485	protein processing	ECO:0000316	IGI	PMID:12763021	UniProtKB:P05067|UniProtKB:P49768	9606	ARUK-UCL	has_input(UniProtKB:P05067)	P
UniProtKB	Q92542	NCSTN	involved_in	GO:0016485	protein processing	ECO:0000314	IDA	PMID:15274632		9606	HGNC-UCL		P
UniProtKB	Q92542	NCSTN	involved_in	GO:0016485	protein processing	ECO:0000314	IDA	PMID:27608597		9606	ARUK-UCL	has_input(UniProtKB:P05067)|has_input(UniProtKB:P46531)	P
UniProtKB	Q92824	PCSK5	acts_upstream_of_or_within	GO:0016485	protein processing	ECO:0000314	IDA	PMID:15606899		9606	MGI		P
UniProtKB	Q92824	PCSK5	involved_in	GO:0006465	signal peptide processing	ECO:0000314	IDA	PMID:16912035		9606	HGNC-UCL		P
UniProtKB	Q92824	PCSK5	involved_in	GO:0016485	protein processing	ECO:0000314	IDA	PMID:8901832		9606	BHF-UCL		P
UniProtKB	Q92824	PCSK5	involved_in	GO:0016486	peptide hormone processing	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:97515|PANTHER:PTN000082901|RGD:3246|UniProtKB:P09958|UniProtKB:P29122|UniProtKB:Q92824|WB:WBGene00002232	9606	GO_Central		P
UniProtKB	Q92824	PCSK5	involved_in	GO:0016486	peptide hormone processing	ECO:0000314	IDA	PMID:8901832		9606	BHF-UCL		P
UniProtKB	Q92824	PCSK5	involved_in	GO:0140447	cytokine precursor processing	ECO:0000250	ISS	PMID:8940009	UniProtKB:Q04592	9606	BHF-UCL	has_input(UniProtKB:Q9Z1W4)	P
UniProtKB	Q92876	KLK6	involved_in	GO:0016540	protein autoprocessing	ECO:0000303	NAS	PMID:12878203		9606	UniProt		P
UniProtKB	Q92896	GLG1	involved_in	GO:0016485	protein processing	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q61543|ensembl:ENSMUSP00000131355	9606	Ensembl		P
UniProtKB	Q92934	BAD	involved_in	GO:0097202	activation of cysteine-type endopeptidase activity	ECO:0000314	IDA	PMID:18387192		9606	BHF-UCL		P
UniProtKB	Q969M3	YIPF5	involved_in	GO:0030070	insulin processing	ECO:0000315	IMP	PMID:33164986		9606	UniProt	occurs_in(CL:0000169)	P
UniProtKB	Q96A08	H2BC1	involved_in	GO:0031639	plasminogen activation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P70696|ensembl:ENSMUSP00000056604	9606	Ensembl		P
UniProtKB	Q96B13	PPP2R5C	acts_upstream_of_or_within	GO:0016485	protein processing	ECO:0000314	IDA	PMID:12297508		9606	MGI		P
UniProtKB	Q96BI3	APH1A	involved_in	GO:0016485	protein processing	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR009294	9606	InterPro		P
UniProtKB	Q96BI3	APH1A	involved_in	GO:0016485	protein processing	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:1915568|PANTHER:PTN000306732|UniProtKB:Q8WW43|UniProtKB:Q96BI3|dictyBase:DDB_G0267976	9606	GO_Central		P
UniProtKB	Q96BI3	APH1A	involved_in	GO:0016485	protein processing	ECO:0000315	IMP	PMID:12297508		9606	ARUK-UCL	has_input(UniProtKB:P05067)	P
